"SG_UF";"CO_MUNICIPIO";"NO_MUNICIPIO";"REDE";"VL_NOTA_MEDIA_2019";"VL_PROJECAO_2019"
"RS";4313656;"Palmares do Sul";"Municipal";;6,1
"RS";4313656;"Palmares do Sul";"Pública";5,679355;6,4
"RS";4313706;"Palmeira das Missões";"Estadual";6,19348;6
"RS";4313706;"Palmeira das Missões";"Municipal";4,410118;5,5
"RS";4313706;"Palmeira das Missões";"Pública";6,08238;6
"RS";4313805;"Palmitinho";"Estadual";6,752735;6,6
"RS";4313805;"Palmitinho";"Pública";6,752735;6,4
"RS";4313904;"Panambi";"Estadual";7,297362;6,3
"RS";4313904;"Panambi";"Municipal";6,625212;6,1
"RS";4313904;"Panambi";"Pública";6,929189;6,2
"RS";4313953;"Pantano Grande";"Estadual";6,857425;6,1
"RS";4313953;"Pantano Grande";"Municipal";5,750677;5,5
"RS";4313953;"Pantano Grande";"Pública";6,113834;5,7
"RS";4314001;"Paraí";"Estadual";7,17113;7,4
"RS";4314001;"Paraí";"Municipal";6,264473;6,2
"RS";4314001;"Paraí";"Pública";6,691056;7,4
"RS";4314027;"Paraíso do Sul";"Estadual";6,583029;5,9
"RS";4314027;"Paraíso do Sul";"Municipal";;5,3
"RS";4314027;"Paraíso do Sul";"Pública";6,265264;5,9
"RS";4314035;"Pareci Novo";"Municipal";5,809319;6,6
"RS";4314035;"Pareci Novo";"Pública";5,809319;6,7
"RS";4314050;"Parobé";"Estadual";7,039952;6,2
"RS";4314050;"Parobé";"Municipal";6,55901;6,3
"RS";4314050;"Parobé";"Pública";6,591768;6,3
"RS";4314068;"Passa Sete";"Estadual";6,238421;6,4
"RS";4314068;"Passa Sete";"Pública";6,238421;6,2
"RS";4314076;"Passo do Sobrado";"Estadual";7,586929;5,8
"RS";4314076;"Passo do Sobrado";"Municipal";;6,2
"RS";4314076;"Passo do Sobrado";"Pública";7,586929;6
"RS";4314100;"Passo Fundo";"Estadual";6,088858;5,9
"RS";4314100;"Passo Fundo";"Municipal";6,142121;5,8
"RS";4314100;"Passo Fundo";"Pública";6,120143;5,9
"RS";4314134;"Paulo Bento";"Estadual";6,366944;6,3
"RS";4314134;"Paulo Bento";"Municipal";;6,5
"RS";4314134;"Paulo Bento";"Pública";6,173355;6,4
"RS";4314159;"Paverama";"Estadual";6,379395;5,8
"RS";4314159;"Paverama";"Municipal";5,711915;6
"RS";4314159;"Paverama";"Pública";5,931346;5,7
"RS";4314175;"Pedras Altas";"Municipal";;5,5
"RS";4314175;"Pedras Altas";"Pública";;5,5
"RS";4314209;"Pedro Osório";"Estadual";5,776536;5,4
"RS";4314209;"Pedro Osório";"Municipal";5,249228;4,2
"RS";4314209;"Pedro Osório";"Pública";5,500566;4,7
"RS";4314308;"Pejuçara";"Estadual";6,968112;6,5
"RS";4314308;"Pejuçara";"Municipal";6,779286;5,2
"RS";4314308;"Pejuçara";"Pública";6,833158;5,9
"RS";4314407;"Pelotas";"Estadual";5,851695;5,9
"RS";4314407;"Pelotas";"Municipal";5,888536;5,6
"RS";4314407;"Pelotas";"Pública";5,874223;5,7
"RS";4314423;"Picada Café";"Estadual";;6,5
"RS";4314423;"Picada Café";"Municipal";8,528677;6,6
"RS";4314423;"Picada Café";"Pública";8,528677;6,6
"RS";4314456;"Pinhal";"Estadual";6,932605;6,6
"RS";4314456;"Pinhal";"Municipal";5,861078;
"RS";4314456;"Pinhal";"Pública";6,549901;6,6
"RS";4314464;"Pinhal da Serra";"Estadual";;5,8
"RS";4314464;"Pinhal da Serra";"Municipal";5,973807;6,2
"RS";4314464;"Pinhal da Serra";"Pública";5,973807;5,9
"RS";4314472;"Pinhal Grande";"Estadual";7,111885;6,9
"RS";4314472;"Pinhal Grande";"Municipal";6,95416;6,3
"RS";4314472;"Pinhal Grande";"Pública";7,028502;6,6
"RS";4314498;"Pinheirinho do Vale";"Estadual";7,469739;6,2
"RS";4314498;"Pinheirinho do Vale";"Municipal";6,848103;5,8
"RS";4314498;"Pinheirinho do Vale";"Pública";7,116875;6,2
"RS";4314506;"Pinheiro Machado";"Estadual";5,83583;6,6
"RS";4314506;"Pinheiro Machado";"Municipal";5,542088;5
"RS";4314506;"Pinheiro Machado";"Pública";5,639239;5,4
"RS";4314548;"Pinto Bandeira";"Estadual";6,915155;
"RS";4314548;"Pinto Bandeira";"Pública";6,915155;
"RS";4314555;"Pirapó";"Estadual";7,763305;6,3
"RS";4314555;"Pirapó";"Pública";7,763305;5,9
"RS";4314605;"Piratini";"Estadual";6,768309;5,8
"RS";4314605;"Piratini";"Municipal";;6
"RS";4314605;"Piratini";"Pública";6,483894;5,9
"RS";4314704;"Planalto";"Estadual";7,316794;5,3
"RS";4314704;"Planalto";"Municipal";6,818031;5,6
"RS";4314704;"Planalto";"Pública";6,933244;5,3
"RS";4314753;"Poço das Antas";"Estadual";;
"RS";4314753;"Poço das Antas";"Municipal";7,046473;6,9
"RS";4314753;"Poço das Antas";"Pública";7,046473;
"RS";4314779;"Pontão";"Municipal";5,343419;6
"RS";4314779;"Pontão";"Pública";5,343419;6
"RS";4314787;"Ponte Preta";"Estadual";;
"RS";4314787;"Ponte Preta";"Pública";;
"RS";4314803;"Portão";"Estadual";6,137823;6,2
"RS";4314803;"Portão";"Municipal";6,603291;6,1
"RS";4314803;"Portão";"Pública";6,546424;6,2
"RS";4314902;"Porto Alegre";"Federal";7,752273;7,2
"RS";4314902;"Porto Alegre";"Estadual";5,909802;5,7
"RS";4314902;"Porto Alegre";"Municipal";5,480257;5,6
"RS";4314902;"Porto Alegre";"Pública";5,775915;5,7
"RS";4315008;"Porto Lucena";"Estadual";7,401718;6,5
"RS";4315008;"Porto Lucena";"Pública";7,401718;6,5
"RS";4315057;"Porto Mauá";"Estadual";;7,7
"RS";4315057;"Porto Mauá";"Municipal";5,961407;6
"RS";4315057;"Porto Mauá";"Pública";5,961407;6,3
"RS";4315073;"Porto Vera Cruz";"Estadual";;6,2
"RS";4315073;"Porto Vera Cruz";"Pública";;6,2
"RS";4315107;"Porto Xavier";"Estadual";6,881584;6,3
"RS";4315107;"Porto Xavier";"Pública";6,881584;6,3
"RS";4315131;"Pouso Novo";"Estadual";7,077574;5,2
"RS";4315131;"Pouso Novo";"Pública";7,077574;5,2
"RS";4315149;"Presidente Lucena";"Pública";;
"RS";4315156;"Progresso";"Estadual";6,295022;5,7
"RS";4315156;"Progresso";"Municipal";;6
"RS";4315156;"Progresso";"Pública";6,295022;5,8
"RS";4315172;"Protásio Alves";"Municipal";6,533226;6,1
"RS";4315172;"Protásio Alves";"Pública";6,533226;6,1
"RS";4315206;"Putinga";"Estadual";;5,7
"RS";4315206;"Putinga";"Municipal";6,084361;6
"RS";4315206;"Putinga";"Pública";6,084361;5,7
"RS";4315305;"Quaraí";"Estadual";6,384508;6,1
"RS";4315305;"Quaraí";"Municipal";6,736239;5,5
"RS";4315305;"Quaraí";"Pública";6,471062;6
"RS";4315313;"Quatro Irmãos";"Estadual";;5,1
"RS";4315313;"Quatro Irmãos";"Municipal";5,5845;6,6
"RS";4315313;"Quatro Irmãos";"Pública";5,5845;5,1
"RS";4315321;"Quevedos";"Estadual";6,26637;5,8
"RS";4315321;"Quevedos";"Pública";6,26637;5,7
"RS";4315354;"Quinze de Novembro";"Estadual";7,305122;6,1
"RS";4315354;"Quinze de Novembro";"Municipal";6,833783;6,8
"RS";4315354;"Quinze de Novembro";"Pública";7,013457;6,4
"RS";4315404;"Redentora";"Estadual";5,864679;5,3
"RS";4315404;"Redentora";"Municipal";5,016647;5
"RS";4315404;"Redentora";"Pública";5,485733;5,3
"RS";4315453;"Relvado";"Estadual";;6,5
"RS";4315453;"Relvado";"Municipal";6,152997;
"RS";4315453;"Relvado";"Pública";6,152997;6,4
"RS";4315503;"Restinga Sêca";"Estadual";6,62004;6,3
"RS";4315503;"Restinga Sêca";"Municipal";5,661975;5,4
"RS";4315503;"Restinga Sêca";"Pública";6,113771;5,9
"RS";4315552;"Rio dos Índios";"Estadual";;5,9
"RS";4315552;"Rio dos Índios";"Municipal";;5,5
"RS";4315552;"Rio dos Índios";"Pública";;5,9
"RS";4315602;"Rio Grande";"Estadual";5,762396;5,3
"RS";4315602;"Rio Grande";"Municipal";6,093698;5,2
"RS";4315602;"Rio Grande";"Pública";5,990493;5,2
"RS";4315701;"Rio Pardo";"Estadual";5,943003;5,4
"RS";4315701;"Rio Pardo";"Municipal";5,360144;5,7
"RS";4315701;"Rio Pardo";"Pública";5,923688;5,5
"RS";4315750;"Riozinho";"Estadual";6,072103;6,6
"RS";4315750;"Riozinho";"Municipal";6,280931;6,1
"RS";4315750;"Riozinho";"Pública";6,124264;6,5
"RS";4315800;"Roca Sales";"Estadual";5,219395;6,5
"RS";4315800;"Roca Sales";"Municipal";;6,7
"RS";4315800;"Roca Sales";"Pública";5,804364;6,2
"RS";4315909;"Rodeio Bonito";"Estadual";6,385804;6,9
"RS";4315909;"Rodeio Bonito";"Municipal";;6,2
"RS";4315909;"Rodeio Bonito";"Pública";6,097425;6,9
"RS";4315958;"Rolador";"Estadual";;6,8
"RS";4315958;"Rolador";"Pública";;6,7
"RS";4316006;"Rolante";"Estadual";6,808916;6,4
"RS";4316006;"Rolante";"Municipal";6,167695;5,7
"RS";4316006;"Rolante";"Pública";6,333826;6,1
"RS";4316105;"Ronda Alta";"Estadual";7,362167;6,6
"RS";4316105;"Ronda Alta";"Pública";7,362167;6,6
"RS";4316204;"Rondinha";"Estadual";7,080978;6,8
"RS";4316204;"Rondinha";"Municipal";6,596865;6,2
"RS";4316204;"Rondinha";"Pública";6,773006;6,2
"RS";4316303;"Roque Gonzales";"Estadual";7,146799;6,7
"RS";4316303;"Roque Gonzales";"Municipal";;5,6
"RS";4316303;"Roque Gonzales";"Pública";7,146799;6,6
"RS";4316402;"Rosário do Sul";"Estadual";5,731955;5,7
"RS";4316402;"Rosário do Sul";"Municipal";5,413541;5,6
"RS";4316402;"Rosário do Sul";"Pública";5,644828;5,6
"RS";4316428;"Sagrada Família";"Estadual";7,020517;6,9
"RS";4316428;"Sagrada Família";"Municipal";;5,9
"RS";4316428;"Sagrada Família";"Pública";7,020517;5,9
"RS";4316436;"Saldanha Marinho";"Estadual";7,286007;7
"RS";4316436;"Saldanha Marinho";"Municipal";5,833722;6,8
"RS";4316436;"Saldanha Marinho";"Pública";6,625876;6,9
"RS";4316451;"Salto do Jacuí";"Estadual";6,471289;6,4
"RS";4316451;"Salto do Jacuí";"Municipal";5,840265;5,4
"RS";4316451;"Salto do Jacuí";"Pública";6,258779;6
"RS";4316477;"Salvador das Missões";"Estadual";6,73808;6,9
"RS";4316477;"Salvador das Missões";"Municipal";;7,8
"RS";4316477;"Salvador das Missões";"Pública";6,73808;7
"RS";4316501;"Salvador do Sul";"Estadual";;6,5
"RS";4316501;"Salvador do Sul";"Municipal";7,236842;6,5
"RS";4316501;"Salvador do Sul";"Pública";7,236842;6,4
"RS";4316600;"Sananduva";"Estadual";6,994039;6,6
"RS";4316600;"Sananduva";"Municipal";5,8474;6,1
"RS";4316600;"Sananduva";"Pública";6,290988;6,3
"RS";4316709;"Santa Bárbara do Sul";"Estadual";5,648613;6,2
"RS";4316709;"Santa Bárbara do Sul";"Municipal";6,181655;6
"RS";4316709;"Santa Bárbara do Sul";"Pública";5,941432;6,2
"RS";4316733;"Santa Cecília do Sul";"Municipal";6,676756;6,2
"RS";4316733;"Santa Cecília do Sul";"Pública";6,676756;6,2
"RS";4316758;"Santa Clara do Sul";"Estadual";6,595448;6,8
"RS";4316758;"Santa Clara do Sul";"Pública";6,595448;6,6
"RS";4316808;"Santa Cruz do Sul";"Estadual";6,934298;6,4
"RS";4316808;"Santa Cruz do Sul";"Municipal";6,479611;6
"RS";4316808;"Santa Cruz do Sul";"Pública";6,744611;6,3
"RS";4316907;"Santa Maria";"Estadual";6,098464;6,3
"RS";4316907;"Santa Maria";"Municipal";6,256534;6
"RS";4316907;"Santa Maria";"Pública";6,189429;6,2
"RS";4316956;"Santa Maria do Herval";"Estadual";6,271602;7,6
"RS";4316956;"Santa Maria do Herval";"Municipal";7,134879;6,2
"RS";4316956;"Santa Maria do Herval";"Pública";6,664103;6,9
"RS";4316972;"Santa Margarida do Sul";"Municipal";;7
"RS";4316972;"Santa Margarida do Sul";"Pública";;6,9
"RS";4317004;"Santana da Boa Vista";"Estadual";5,810448;5,8
"RS";4317004;"Santana da Boa Vista";"Municipal";5,837798;4,8
"RS";4317004;"Santana da Boa Vista";"Pública";5,822669;5,6
"RS";4317103;"Sant'Ana do Livramento";"Estadual";5,922584;5,8
"RS";4317103;"Sant'Ana do Livramento";"Municipal";5,37269;5,3
"RS";4317103;"Sant'Ana do Livramento";"Pública";5,791002;5,7
"RS";4317202;"Santa Rosa";"Estadual";6,65489;6,5
"RS";4317202;"Santa Rosa";"Municipal";6,859027;6,3
"RS";4317202;"Santa Rosa";"Pública";6,754804;6,4
"RS";4317251;"Santa Tereza";"Estadual";;7,6
"RS";4317251;"Santa Tereza";"Pública";;7,6
"RS";4317301;"Santa Vitória do Palmar";"Estadual";5,939526;6
"RS";4317301;"Santa Vitória do Palmar";"Municipal";5,403793;5,6
"RS";4317301;"Santa Vitória do Palmar";"Pública";5,593508;5,8
"RS";4317400;"Santiago";"Estadual";6,791573;6,4
"RS";4317400;"Santiago";"Municipal";6,593101;5,8
"RS";4317400;"Santiago";"Pública";6,716625;6,2
"RS";4317509;"Santo Ângelo";"Estadual";6,49804;6,3
"RS";4317509;"Santo Ângelo";"Municipal";5,881523;5,9
"RS";4317509;"Santo Ângelo";"Pública";6,23819;6,2
"RS";4317558;"Santo Antônio do Palma";"Estadual";;7,2
"RS";4317558;"Santo Antônio do Palma";"Municipal";6,235588;5,8
"RS";4317558;"Santo Antônio do Palma";"Pública";6,235588;7,1
"RS";4317608;"Santo Antônio da Patrulha";"Estadual";6,153383;6,4
"RS";4317608;"Santo Antônio da Patrulha";"Municipal";6,393964;5,9
"RS";4317608;"Santo Antônio da Patrulha";"Pública";6,314143;6,2
"RS";4317707;"Santo Antônio das Missões";"Estadual";6,379105;6,2
"RS";4317707;"Santo Antônio das Missões";"Municipal";5,845035;6,2
"RS";4317707;"Santo Antônio das Missões";"Pública";5,945092;6,2
"RS";4317756;"Santo Antônio do Planalto";"Municipal";7,352613;6,5
"RS";4317756;"Santo Antônio do Planalto";"Pública";7,352613;6,5
"RS";4317806;"Santo Augusto";"Estadual";7,22067;6,8
"RS";4317806;"Santo Augusto";"Municipal";6,521413;5,8
"RS";4317806;"Santo Augusto";"Pública";6,937021;6,2
"RS";4317905;"Santo Cristo";"Estadual";7,425667;7,2
"RS";4317905;"Santo Cristo";"Municipal";6,870117;6,5
"RS";4317905;"Santo Cristo";"Pública";7,021241;7
"RS";4317954;"Santo Expedito do Sul";"Estadual";6,796133;5,6
"RS";4317954;"Santo Expedito do Sul";"Municipal";;6,4
"RS";4317954;"Santo Expedito do Sul";"Pública";6,796133;5,7
"RS";4318002;"São Borja";"Estadual";6,240209;6,3
"RS";4318002;"São Borja";"Municipal";5,73798;5,8
"RS";4318002;"São Borja";"Pública";5,993203;6,1
"RS";4318051;"São Domingos do Sul";"Estadual";7,067416;6,7
"RS";4318051;"São Domingos do Sul";"Pública";7,067416;6,7
"RS";4318101;"São Francisco de Assis";"Estadual";6,303192;6,2
"RS";4318101;"São Francisco de Assis";"Municipal";5,765551;5,6
"RS";4318101;"São Francisco de Assis";"Pública";5,967237;5,9
"RS";4318200;"São Francisco de Paula";"Estadual";5,929008;6
"RS";4318200;"São Francisco de Paula";"Municipal";;5,2
"RS";4318200;"São Francisco de Paula";"Pública";5,914503;5,8
"RS";4318309;"São Gabriel";"Estadual";5,921436;5,8
"RS";4318309;"São Gabriel";"Municipal";5,373981;4,9
"RS";4318309;"São Gabriel";"Pública";5,602552;5,2
"RS";4318408;"São Jerônimo";"Estadual";6,036399;6
"RS";4318408;"São Jerônimo";"Municipal";5,49599;6,1
"RS";4318408;"São Jerônimo";"Pública";5,90813;6
"RS";4318424;"São João da Urtiga";"Estadual";5,956066;5,9
"RS";4318424;"São João da Urtiga";"Municipal";6,611036;5,8
"RS";4318424;"São João da Urtiga";"Pública";6,330306;5,8
"RS";4318432;"São João do Polêsine";"Estadual";;6,5
"RS";4318432;"São João do Polêsine";"Pública";;6,5
"RS";4318440;"São Jorge";"Estadual";7,532285;7,5
"RS";4318440;"São Jorge";"Municipal";6,793135;6,6
"RS";4318440;"São Jorge";"Pública";7,145278;7,3
"RS";4318457;"São José das Missões";"Estadual";;5,3
"RS";4318457;"São José das Missões";"Municipal";6,464315;6,3
"RS";4318457;"São José das Missões";"Pública";6,263565;5,4
"RS";4318465;"São José do Herval";"Estadual";4,865398;6
"RS";4318465;"São José do Herval";"Pública";4,865398;6,3
"RS";4318481;"São José do Hortêncio";"Municipal";6,640287;6,3
"RS";4318481;"São José do Hortêncio";"Pública";6,640287;6,3
"RS";4318507;"São José do Norte";"Estadual";6,201892;5,8
"RS";4318507;"São José do Norte";"Municipal";5,500633;5
"RS";4318507;"São José do Norte";"Pública";5,731347;5,2
"RS";4318606;"São José do Ouro";"Estadual";6,871235;6,7
"RS";4318606;"São José do Ouro";"Municipal";;5,9
"RS";4318606;"São José do Ouro";"Pública";6,871235;6,3
"RS";4318614;"São José do Sul";"Municipal";6,56438;5,9
"RS";4318614;"São José do Sul";"Pública";6,56438;6
"RS";4318622;"São José dos Ausentes";"Municipal";6,720157;6,2
"RS";4318622;"São José dos Ausentes";"Pública";6,720157;6
"RS";4318705;"São Leopoldo";"Estadual";5,968212;6,1
"RS";4318705;"São Leopoldo";"Municipal";5,969663;6,1
"RS";4318705;"São Leopoldo";"Pública";5,969219;6,1
"RS";4318804;"São Lourenço do Sul";"Estadual";6,606952;6
"RS";4318804;"São Lourenço do Sul";"Municipal";6,05201;5,8
"RS";4318804;"São Lourenço do Sul";"Pública";6,289233;5,9
"RS";4318903;"São Luiz Gonzaga";"Estadual";6,716366;6,5
"RS";4318903;"São Luiz Gonzaga";"Municipal";5,774073;5,6
"RS";4318903;"São Luiz Gonzaga";"Pública";6,401217;6,2
"RS";4319000;"São Marcos";"Estadual";7,290641;6,8
"RS";4319000;"São Marcos";"Municipal";6,743814;6,2
"RS";4319000;"São Marcos";"Pública";7,009851;6,5
"RS";4319109;"São Martinho";"Estadual";7,316922;5,6
"RS";4319109;"São Martinho";"Municipal";6,665398;6,3
"RS";4319109;"São Martinho";"Pública";6,815863;6,1
"RS";4319125;"São Martinho da Serra";"Estadual";4,914812;5,8
"RS";4319125;"São Martinho da Serra";"Municipal";;5,6
"RS";4319125;"São Martinho da Serra";"Pública";4,914812;6
"RS";4319158;"São Miguel das Missões";"Estadual";;5,6
"RS";4319158;"São Miguel das Missões";"Municipal";;5,3
"RS";4319158;"São Miguel das Missões";"Pública";6,810922;5,8
"RS";4319208;"São Nicolau";"Estadual";6,269306;6,6
"RS";4319208;"São Nicolau";"Municipal";5,656315;5,4
"RS";4319208;"São Nicolau";"Pública";6,02411;6
"RS";4319307;"São Paulo das Missões";"Estadual";;6,3
"RS";4319307;"São Paulo das Missões";"Municipal";6,496723;6,5
"RS";4319307;"São Paulo das Missões";"Pública";6,496723;6,5
"RS";4319356;"São Pedro da Serra";"Estadual";;
"RS";4319356;"São Pedro da Serra";"Municipal";7,419545;6,5
"RS";4319356;"São Pedro da Serra";"Pública";7,419545;6,6
"RS";4319364;"São Pedro das Missões";"Estadual";4,482052;6,6
"RS";4319364;"São Pedro das Missões";"Municipal";;4,7
"RS";4319364;"São Pedro das Missões";"Pública";4,482052;6,6
"RS";4319372;"São Pedro do Butiá";"Estadual";7,471286;6,6
"RS";4319372;"São Pedro do Butiá";"Pública";7,471286;6,7
"RS";4319406;"São Pedro do Sul";"Estadual";7,1147;6,1
"RS";4319406;"São Pedro do Sul";"Municipal";5,90201;5,2
"RS";4319406;"São Pedro do Sul";"Pública";6,482074;5,9
"RS";4319505;"São Sebastião do Caí";"Estadual";6,466816;6,7
"RS";4319505;"São Sebastião do Caí";"Municipal";;5,3
"RS";4319505;"São Sebastião do Caí";"Pública";6,155636;6
"RS";4319604;"São Sepé";"Estadual";6,555598;5,5
"RS";4319604;"São Sepé";"Municipal";6,026176;5,4
"RS";4319604;"São Sepé";"Pública";6,261992;5,5
"RS";4319703;"São Valentim";"Estadual";;5,9
"RS";4319703;"São Valentim";"Municipal";6,243935;6,6
"RS";4319703;"São Valentim";"Pública";6,98917;5,9
"RS";4319711;"São Valentim do Sul";"Estadual";7,057145;5,9
"RS";4319711;"São Valentim do Sul";"Pública";7,057145;6,1
"RS";4319737;"São Valério do Sul";"Estadual";;5,5
"RS";4319737;"São Valério do Sul";"Municipal";5,365248;5,6
"RS";4319737;"São Valério do Sul";"Pública";5,365248;5,6
"RS";4319752;"São Vendelino";"Estadual";7,227259;7
"RS";4319752;"São Vendelino";"Municipal";7,11946;6,3
"RS";4319752;"São Vendelino";"Pública";7,162538;6,9
"RS";4319802;"São Vicente do Sul";"Estadual";6,186686;5,5
"RS";4319802;"São Vicente do Sul";"Municipal";6,295359;6,2
"RS";4319802;"São Vicente do Sul";"Pública";6,219176;5,6
"RS";4319901;"Sapiranga";"Estadual";6,332087;6,6
"RS";4319901;"Sapiranga";"Municipal";6,789709;6,5
"RS";4319901;"Sapiranga";"Pública";6,724286;6,5
"RS";4320008;"Sapucaia do Sul";"Estadual";6,574997;6,1
"RS";4320008;"Sapucaia do Sul";"Municipal";6,189659;5,6
"RS";4320008;"Sapucaia do Sul";"Pública";6,280551;5,7
"RS";4320107;"Sarandi";"Estadual";6,127881;6,1
"RS";4320107;"Sarandi";"Municipal";6,723316;6,3
"RS";4320107;"Sarandi";"Pública";6,526713;6,2
"RS";4320206;"Seberi";"Estadual";6,850557;6,5
"RS";4320206;"Seberi";"Municipal";;5,4
"RS";4320206;"Seberi";"Pública";6,589446;6,6
"RS";4320230;"Sede Nova";"Estadual";;6,1
"RS";4320230;"Sede Nova";"Municipal";6,088212;6,1
"RS";4320230;"Sede Nova";"Pública";6,088212;6,1
"RS";4320263;"Segredo";"Estadual";6,886933;6,2
"RS";4320263;"Segredo";"Pública";6,886933;6
"RS";4320305;"Selbach";"Estadual";6,564505;6,1
"RS";4320305;"Selbach";"Pública";6,564505;6,2
"RS";4320321;"Senador Salgado Filho";"Estadual";;7,3
"RS";4320321;"Senador Salgado Filho";"Pública";;7,1
"RS";4320354;"Sentinela do Sul";"Estadual";5,500377;5,4
"RS";4320354;"Sentinela do Sul";"Municipal";;6,1
"RS";4320354;"Sentinela do Sul";"Pública";5,500377;5,6
"RS";4320404;"Serafina Corrêa";"Estadual";7,115484;6,9
"RS";4320404;"Serafina Corrêa";"Municipal";6,542777;6,7
"RS";4320404;"Serafina Corrêa";"Pública";6,85735;6,8
"RS";4320453;"Sério";"Municipal";;5,3
"RS";4320453;"Sério";"Pública";;
"RS";4320503;"Sertão";"Estadual";6,525155;6,4
"RS";4320503;"Sertão";"Municipal";6,464139;6,2
"RS";4320503;"Sertão";"Pública";6,481185;6,2
"RS";4320552;"Sertão Santana";"Estadual";5,404109;5,8
"RS";4320552;"Sertão Santana";"Municipal";;6,1
"RS";4320552;"Sertão Santana";"Pública";5,404109;6,3
"RS";4320578;"Sete de Setembro";"Estadual";;
"RS";4320578;"Sete de Setembro";"Municipal";;6
"RS";4320578;"Sete de Setembro";"Pública";;
"RS";4320602;"Severiano de Almeida";"Estadual";7,993907;6,9
"RS";4320602;"Severiano de Almeida";"Municipal";;6,3
"RS";4320602;"Severiano de Almeida";"Pública";7,993907;6,7
"RS";4320651;"Silveira Martins";"Estadual";;6,4
"RS";4320651;"Silveira Martins";"Municipal";;5,9
"RS";4320651;"Silveira Martins";"Pública";;6,3
"RS";4320677;"Sinimbu";"Estadual";;6,3
"RS";4320677;"Sinimbu";"Municipal";6,099269;6,3
"RS";4320677;"Sinimbu";"Pública";6,099269;6,2
"RS";4320701;"Sobradinho";"Estadual";6,713356;6,4
"RS";4320701;"Sobradinho";"Municipal";6,744727;6
"RS";4320701;"Sobradinho";"Pública";6,732217;6,1
"RS";4320800;"Soledade";"Estadual";6,403885;5,9
"RS";4320800;"Soledade";"Municipal";5,922949;5,7
"RS";4320800;"Soledade";"Pública";6,285548;5,8
"RS";4320859;"Tabaí";"Estadual";6,102314;6,1
"RS";4320859;"Tabaí";"Pública";6,102314;6,1
"RS";4320909;"Tapejara";"Estadual";6,789972;6,9
"RS";4320909;"Tapejara";"Municipal";6,699551;6,5
"RS";4320909;"Tapejara";"Pública";6,722992;6,8
"RS";4321006;"Tapera";"Estadual";7,851677;6,9
"RS";4321006;"Tapera";"Municipal";7,190024;5,8
"RS";4321006;"Tapera";"Pública";7,636704;6,5
"RS";4321105;"Tapes";"Estadual";5,648604;6
"RS";4321105;"Tapes";"Municipal";6,317585;5,3
"RS";4321105;"Tapes";"Pública";5,983099;5,7
"RS";4321204;"Taquara";"Estadual";6,231194;6,2
"RS";4321204;"Taquara";"Municipal";6,195496;5,9
"RS";4321204;"Taquara";"Pública";6,210597;6,1
"RS";4321303;"Taquari";"Estadual";6,51368;5,8
"RS";4321303;"Taquari";"Municipal";5,946019;5,8
"RS";4321303;"Taquari";"Pública";6,273043;5,8
"RS";4321329;"Taquaruçu do Sul";"Estadual";7,248214;6,7
"RS";4321329;"Taquaruçu do Sul";"Municipal";7,745356;5,7
"RS";4321329;"Taquaruçu do Sul";"Pública";7,563054;6,2
"RS";4321352;"Tavares";"Estadual";5,911863;5,9
"RS";4321352;"Tavares";"Municipal";5,711956;5,5
"RS";4321352;"Tavares";"Pública";5,842396;6
"RS";4321402;"Tenente Portela";"Estadual";6,430343;5,9
"RS";4321402;"Tenente Portela";"Municipal";6,480264;6,2
"RS";4321402;"Tenente Portela";"Pública";6,450082;6
"RS";4321436;"Terra de Areia";"Estadual";6,803285;6,3
"RS";4321436;"Terra de Areia";"Municipal";5,9077;5,6
"RS";4321436;"Terra de Areia";"Pública";6,156559;5,9
