"SG_UF";"CO_MUNICIPIO";"NO_MUNICIPIO";"REDE";"VL_OBSERVADO_2019";"VL_PROJECAO_2019"
"SC";4205001;"Dionísio Cerqueira";"Estadual";"4,3";"5,5"
"SC";4205001;"Dionísio Cerqueira";"Pública";"4,3";"5,5"
"SC";4205100;"Dona Emma";"Estadual";"5,4";"6,5"
"SC";4205100;"Dona Emma";"Pública";"5,4";"6,5"
"SC";4205159;"Doutor Pedrinho";"Estadual";"5";"5,2"
"SC";4205159;"Doutor Pedrinho";"Pública";"5";"5,2"
"SC";4205175;"Entre Rios";"Estadual";"3,8";"5,5"
"SC";4205175;"Entre Rios";"Pública";"3,8";"5,5"
"SC";4205191;"Ermo";"Estadual";"5,1";"5,7"
"SC";4205191;"Ermo";"Pública";"5,1";"5,7"
"SC";4205209;"Erval Velho";"Estadual";;"5,5"
"SC";4205209;"Erval Velho";"Pública";;"5,5"
"SC";4205308;"Faxinal dos Guedes";"Estadual";"4,8";"5,9"
"SC";4205308;"Faxinal dos Guedes";"Municipal";"5,1";"6,3"
"SC";4205308;"Faxinal dos Guedes";"Pública";"5";"6,1"
"SC";4205357;"Flor do Sertão";"Estadual";"4,8";"5,5"
"SC";4205357;"Flor do Sertão";"Pública";"4,8";"5,5"
"SC";4205407;"Florianópolis";"Federal";"5,7";"7"
"SC";4205407;"Florianópolis";"Estadual";"4,1";"5,2"
"SC";4205407;"Florianópolis";"Municipal";"4,9";"5,7"
"SC";4205407;"Florianópolis";"Pública";"4,5";"5,4"
"SC";4205431;"Formosa do Sul";"Estadual";"3,9";"5,7"
"SC";4205431;"Formosa do Sul";"Pública";"3,9";"5,7"
"SC";4205456;"Forquilhinha";"Estadual";"4,4";"5"
"SC";4205456;"Forquilhinha";"Pública";"4,4";"5"
"SC";4205506;"Fraiburgo";"Estadual";"5,4";"6"
"SC";4205506;"Fraiburgo";"Municipal";"5,7";"5,2"
"SC";4205506;"Fraiburgo";"Pública";"5,7";"5,6"
"SC";4205555;"Frei Rogério";"Estadual";;"5,9"
"SC";4205555;"Frei Rogério";"Pública";;"5,9"
"SC";4205605;"Galvão";"Estadual";"5,7";"6"
"SC";4205605;"Galvão";"Municipal";;"5,1"
"SC";4205605;"Galvão";"Pública";"4,7";"5,8"
"SC";4205704;"Garopaba";"Estadual";"4,9";"5,5"
"SC";4205704;"Garopaba";"Pública";"4,9";"5,5"
"SC";4205803;"Garuva";"Estadual";"5";"5,9"
"SC";4205803;"Garuva";"Municipal";"4,4";"5,8"
"SC";4205803;"Garuva";"Pública";"4,5";"5,9"
"SC";4205902;"Gaspar";"Estadual";"4,7";"5,8"
"SC";4205902;"Gaspar";"Municipal";"4,9";"5,6"
"SC";4205902;"Gaspar";"Pública";"4,8";"5,8"
"SC";4206009;"Governador Celso Ramos";"Estadual";;"5,4"
"SC";4206009;"Governador Celso Ramos";"Municipal";"5,8";"5,2"
"SC";4206009;"Governador Celso Ramos";"Pública";"5,5";"5,4"
"SC";4206108;"Grão Pará";"Estadual";"4,6";"5,6"
"SC";4206108;"Grão Pará";"Pública";"4,6";"5,6"
"SC";4206207;"Gravatal";"Estadual";"4,9";"6,1"
"SC";4206207;"Gravatal";"Municipal";;
"SC";4206207;"Gravatal";"Pública";"4,9";"6,1"
"SC";4206306;"Guabiruba";"Estadual";;"5,8"
"SC";4206306;"Guabiruba";"Municipal";"5,5";"5,8"
"SC";4206306;"Guabiruba";"Pública";"5,5";"5,8"
"SC";4206405;"Guaraciaba";"Estadual";"5,3";"6,5"
"SC";4206405;"Guaraciaba";"Municipal";"5,8";"6"
"SC";4206405;"Guaraciaba";"Pública";"5,4";"6,6"
"SC";4206504;"Guaramirim";"Estadual";"4,6";"5,9"
"SC";4206504;"Guaramirim";"Municipal";;
"SC";4206504;"Guaramirim";"Pública";"4,6";"5,9"
"SC";4206603;"Guarujá do Sul";"Estadual";"5,4";"5,7"
"SC";4206603;"Guarujá do Sul";"Municipal";"4,9";"5,2"
"SC";4206603;"Guarujá do Sul";"Pública";"5";"5,7"
"SC";4206652;"Guatambú";"Estadual";"4,4";"5"
"SC";4206652;"Guatambú";"Pública";"4,4";"5"
"SC";4206702;"Herval d'Oeste";"Estadual";"4";"5,9"
"SC";4206702;"Herval d'Oeste";"Municipal";"4,7";"5,1"
"SC";4206702;"Herval d'Oeste";"Pública";"4,2";"6"
"SC";4206751;"Ibiam";"Estadual";"4,2";"5,9"
"SC";4206751;"Ibiam";"Pública";"4,2";"5,9"
"SC";4206801;"Ibicaré";"Estadual";"4,7";"5,5"
"SC";4206801;"Ibicaré";"Pública";"4,7";"5,5"
"SC";4206900;"Ibirama";"Estadual";"4,5";"5,4"
"SC";4206900;"Ibirama";"Municipal";"5,6";"5,6"
"SC";4206900;"Ibirama";"Pública";"4,9";"5,4"
"SC";4207007;"Içara";"Estadual";"4,5";"5,8"
"SC";4207007;"Içara";"Municipal";"5,8";"6,1"
"SC";4207007;"Içara";"Pública";"5,1";"5,9"
"SC";4207106;"Ilhota";"Estadual";"4,4";"5,8"
"SC";4207106;"Ilhota";"Municipal";"4,2";"5,4"
"SC";4207106;"Ilhota";"Pública";"4,4";"5,7"
"SC";4207205;"Imaruí";"Estadual";;"5,2"
"SC";4207205;"Imaruí";"Municipal";"5,1";"5,6"
"SC";4207205;"Imaruí";"Pública";"5";"5,3"
"SC";4207304;"Imbituba";"Estadual";"4,7";"5,7"
"SC";4207304;"Imbituba";"Municipal";"4,8";"5,8"
"SC";4207304;"Imbituba";"Pública";"4,7";"5,7"
"SC";4207403;"Imbuia";"Estadual";"4,9";"5,7"
"SC";4207403;"Imbuia";"Pública";"4,9";"5,7"
"SC";4207502;"Indaial";"Estadual";"5";"6"
"SC";4207502;"Indaial";"Municipal";"5,6";"5,6"
"SC";4207502;"Indaial";"Pública";"5,4";"5,9"
"SC";4207577;"Iomerê";"Estadual";;"6,1"
"SC";4207577;"Iomerê";"Municipal";"6,2";"6,2"
"SC";4207577;"Iomerê";"Pública";"6,2";"6,1"
"SC";4207601;"Ipira";"Estadual";;"5,3"
"SC";4207601;"Ipira";"Municipal";"5,7";"6,4"
"SC";4207601;"Ipira";"Pública";"5,7";"5,4"
